puzzle_id,fen,key_moves,mate_in,rating
mJjf0,5rk1/1p4p1/p2p3p/2p1p2P/2P3nN/PP1P2Pq/1B2Q2P/5RK1 b - - 3 27,f8f1,2,1365
e3PBk,N5k1/4rp1p/p4Rp1/1pb5/8/P1P5/R5PP/7K b - - 2 27,e7e1,2,459
bptp2,2rk3r/5ppp/1p2pn2/pBNp4/1P3B2/P4P1P/3K1P2/n6R w - - 0 20,c5b7,2,1079
jzsRg,3r2k1/ppqr1ppp/2p5/1PP5/P2bR3/1R4P1/4QPP1/6K1 w - - 0 26,e4e8,2,687
ifnMj,r1b1r1k1/1pp3p1/p3qp1p/8/Q1NP4/P1P5/5PPP/R3R1K1 b - - 0 18,e6e1,2,623
pt27C,4r1k1/pp3pp1/2p1r2p/8/1P1P1n2/P5R1/3Q1PPP/3N2K1 b - - 0 27,e6e1,2,1276
sYgEa,5K2/6pk/5p2/5Pr1/2R5/7p/7n/8 w - - 0 45,c4h4,2,805
mixYq,6k1/1p3pp1/pq5p/3pr2r/8/2PQ2P1/PP2R1PN/R6K b - - 0 34,h5h2,2,1285
DOXTa,3r2k1/6pp/p7/1p1b1B2/3q4/2p1RP2/P3Q1PP/5K2 w - - 0 37,e3e8,2,1071
NDPVT,r2qrbk1/pp3pp1/2p1n2p/4N3/3P4/3B2P1/PPQ1NP1P/3R2K1 w - - 2 25,d3h7,2,1062
zI37i,8/8/4p3/6R1/K1kp2P1/8/6R1/1r6 b - - 0 60,b1a1,2,1107
hi6iS,4rr1k/pp4pp/2p2B2/4R3/2B5/2qP1Q2/P1P2PPP/4R1K1 b - - 0 20,c3e1,2,1822
IKKpO,2r4k/p1p2p2/3qrPp1/2p1p1Q1/2P5/P7/1P4PP/4R1K1 w - - 0 27,g5h6,2,985
oJ6tE,6k1/1pN2p1p/p2P2p1/P1p3rq/4P3/5n2/1P2QPRP/6RK b - - 8 28,h5h2,2,1383
GDDWZ,5r2/1pp3pk/3pQ3/1p2p3/4P2P/1P6/PKP2q2/6R1 w - - 1 36,e6g6,2,906
mGEW3,8/5bk1/Q6p/1p4p1/1P6/2P2pP1/3q1P1P/4RK2 b - - 0 38,f7c4,2,986
z2gpn,3r2k1/pp2Rppp/2p5/2nr4/8/8/P1P3PP/4R2K w - - 2 24,e7e8,2,597
HaeHY,2r3k1/pp3p1p/5Qb1/q3n3/5P2/2P1P3/PP2BP1P/2KR2R1 b - - 0 21,c8c3,2,1584
jYssf,r1kqRbnr/pp3ppp/8/1B1p4/5B2/8/PP3PPP/R5K1 w - - 2 17,a1c1,2,1431
xhywu,4k3/3p1p2/2rP1K1p/R3p1r1/Pp2Pp2/8/8/5R2 w - - 7 39,a5a8,2,932
k42tS,r1b1qBrk/1p3p1p/p4PpQ/8/4p3/7P/PP4P1/5RK1 w - - 7 31,f8g7,2,1126
ujcuq,2r2b2/2q1k3/bp3p2/p2pp3/1P1P2Q1/6PP/P2NPP2/R3K1NR b KQ - 0 24,c7c1,2,573
F4NDo,1k5r/1p1r1ppp/1B2b3/8/1PP1p2q/1P5P/Q4PP1/5K1R w - - 2 23,a2a7,2,839
mPEAT,5k2/5p1B/5r2/p1pbR3/3p3P/P7/1PP5/K7 b - - 0 33,f6f1,2,426
p43VR,Q7/p1pbkppp/p3pn2/6q1/3N4/8/r4PPP/3R1RK1 w - - 0 20,d4c6,2,1617
UnMdI,3r2k1/Np3ppp/5bb1/2n1p3/4q1P1/P4N1P/1P1QBP2/3RK3 w - - 8 28,d2d8,2,580
fki9S,5b2/rp6/6R1/p3k3/8/2PKP2r/8/1R6 w - - 0 42,b1b5,2,1008
SnpxR,r5k1/4pr1p/p2p2pQ/1ppP2P1/2P1B3/q7/P1PK1P2/3R3R b - - 0 27,f7f2,2,884
aFT7V,2r3k1/pp3ppp/5q2/3R1P2/8/b4Q1P/1P4P1/1KBR4 b - - 2 24,c8c1,2,1169
VVkIH,2r2r2/pp2kp2/4p1n1/8/1qnNN3/1P4QP/P1P2P2/2KR3R b - - 0 25,b4a3,2,1068
BlaH7,7k/4R3/4B2p/R2P4/2b2P2/8/1r4r1/7K b - - 3 54,g2h2,2,1296
3q5sS,q5k1/p1pp1ppp/1p6/8/6r1/4R3/PP3PPP/4R1K1 w - - 0 19,e3e8,2,622
Ms36o,1rbb3r/p1p2pp1/4k3/1p1Np3/2B3n1/8/PPP4P/2KR1R2 w - - 0 22,d5c7,2,1675
mKDrJ,2k5/ppp3Rp/2n5/8/2P5/rr1R3P/6P1/6K1 w - - 0 29,g7g8,2,921
ME3Vh,5bk1/5p1p/6p1/3Q3n/1p6/1B2nP2/P3q1PP/3R2K1 w - - 1 43,d5f7,2,907
5Gh2R,8/8/2R4p/8/r3n3/2P1k2P/1NP5/1K6 b - - 3 42,e4d2,2,1089
6TXTv,7Q/1pp4p/p5pP/2qrppk1/3n4/R7/5PP1/K6R w - - 3 38,a3g3,2,1159
nlzQk,8/pbp1qkpQ/1p3b1p/3P4/n1P1B3/6P1/P6P/7K w - - 10 36,e4g6,2,1521
B8mF3,5r1k/ppp5/3pQ2p/3Pq1p1/1PP1B3/5PP1/P5PK/8 w - - 8 37,e6h6,2,1131
mtf0D,4k3/5p1p/3Kp3/R3P1p1/2r5/p7/8/8 w - - 0 47,a5a8,2,592
Pkjfo,6k1/4r1p1/1R4P1/7P/8/pp3P2/2b3K1/8 w - - 0 47,b6b8,2,516
grDp3,4r2k/2R2pp1/1p1p2qp/1P1B2n1/P3P3/3P1p1P/5PP1/3Q1RK1 b - - 0 30,g5h3,2,1366
UlqlN,7k/1Q2R2p/p5p1/1p4n1/6PP/1B3r2/PP1r4/6K1 b - - 5 35,g5h3,2,1332
mJFKE,6k1/5pp1/2p1p2p/2Pp4/6P1/Rr1BKP1P/2b5/8 w - - 0 34,a3a8,2,765
kcYer,1R5r/p3k1pp/3rpp2/8/7Q/8/P1P3PP/7K b - - 0 36,d6d1,2,576
7b4O7,r5k1/1b3q2/p6Q/1ppN2p1/3PP3/7P/Pr4P1/R5KR b - - 0 26,f7f2,2,915
wqDzS,1R6/p3Np1k/5Pp1/2pp3p/8/4r1Pb/P4R1P/6K1 b - - 3 34,e3e1,2,705
rdqcV,3r2k1/1p3p1p/2p3pP/p2r1qP1/3PQ3/8/PP2RP2/3R2K1 w - - 1 29,e4e8,2,967
PIj5W,b2q2k1/5pp1/4p2p/p3N3/2P5/4Q3/PP3P1P/6K1 b - - 0 27,d8d1,2,419
pBSrh,7k/1p3rpp/p2P4/8/2P1R2n/6qP/6P1/1Q5K w - - 1 31,e4e8,2,526
evGCH,6r1/4kp2/2R5/3pPb2/7p/4P3/5P1B/7K b - - 0 32,f5e4,2,756
iJgi7,3r1rk1/p1q1bppp/2p2n2/3pp1N1/P1P1N1P1/1P1Q4/2P2PP1/R4RK1 w - - 0 18,e4f6,2,973
O8ZYd,7R/pppk1K2/8/8/2NP4/1P2n1r1/P7/8 w - - 3 36,c4e5,2,1164
6EA2Q,6q1/p6k/1b4pp/4Bb2/1Q6/7P/6PK/8 w - - 7 41,b4e7,2,667
FeSxw,4r2k/p5p1/2p4p/2P5/3n4/1Q2R2q/PP3P2/4R1K1 b - - 0 38,d4f3,2,1739
B7vyF,b7/5k1p/5p2/2N5/1P1r3P/4R1P1/4PP2/6K1 b - - 2 43,d4d1,2,508
ZQxOu,6R1/1k6/6pB/1P1Nr2n/8/8/1P3bPP/5R1K b - - 0 29,h5g3,2,1163
OinCE,r4rk1/4bpp1/p1n1pn1p/1p1q2N1/2pPNB2/2P5/PPQ2PPP/3R1RK1 w - - 0 16,e4f6,2,962
fCgxk,3r2k1/5p1p/6p1/4Q3/8/4P3/3q1PPP/1R4K1 b - - 0 28,d2d1,2,710
kx2NW,5rk1/2p2q1p/p3p1p1/1p2P3/3P1r2/P1P4R/1P1RQ1PP/6K1 b - - 3 30,f4f1,2,659
XCN4Y,r3k2r/pBpN1p1p/5n2/2b5/2bPPppq/2N5/PPP3PP/R1BQ2KR b kq - 2 12,c5d4,2,1283
MWY9s,r1b2Bk1/pppp1ppp/2q5/6n1/P2P4/3B1p2/2PP2PP/R2QR2K b - - 0 15,f3g2,2,1487
QZQ04,6k1/1p2qpp1/2p4p/p2n4/Pb2QP2/1P1B2P1/5BKP/8 w - - 13 37,e4h7,2,874
G5NrY,6k1/p4p1p/5Bp1/3p4/qP2b3/6QP/6PK/8 w - - 0 45,g3b8,2,869
PP5jL,6k1/pp3p2/2p3pp/5b2/8/1P2R2P/r4PPK/B7 w - - 0 29,e3e8,2,647
hzyaZ,r4rk1/1pp5/3p2pQ/4q3/p3P3/1PPP4/1KP5/6R1 w - - 0 27,h6g6,2,1957
97AcM,8/2k2pQp/1p1bbp2/r2p4/3P4/4P2P/1P2NPP1/6K1 b - - 0 23,a5a1,2,747
4PR4E,3r2k1/1pp2p2/5P2/p2r3p/1n6/N1P1R3/PP5P/1K3R2 b - - 0 28,d5d1,2,572
UbMpE,8/3k1p1p/8/3p1b2/8/3qQ3/P4PPP/2B3KR b - - 2 29,d3d1,2,929
AiDi4,8/2R4p/5Npk/4Pp2/5b2/r6P/6P1/7K w - - 2 40,c7h7,2,1563
Mkxf2,2b3k1/5rpp/pp6/2p5/8/3P4/PqP3PP/4RR1K w - - 0 25,e1e8,2,812
X73qc,r5k1/pp1R1ppp/2p1p3/4P3/2P5/1P2PQ2/P6P/q4bK1 w - - 0 24,f3f7,2,1164
RgRR0,r4r2/pp3Bbk/2pp3p/5P1Q/P3Pq1P/3P4/2P5/6RK w - - 0 26,h5g6,2,993
vcEvK,6k1/1pr2pp1/p4n1p/8/3QB1q1/6P1/PP3P1P/3R2K1 w - - 1 26,d4d8,2,802
VNq6F,8/8/2p2kp1/3p1p2/Pr1P4/3R4/P4PPP/6K1 b - - 0 34,b4b1,2,605
itCt5,2r3k1/1b2R3/pp4pQ/6Rp/7q/8/P4PP1/6K1 b - - 1 34,c8c1,2,970
vLEKn,8/5ppk/1Q3n2/3QpP2/R7/1pP2P1p/1r1q2PP/1B4RK b - - 0 34,h3g2,2,1629
6XEtR,4r2k/p4p1p/1p1R4/5P2/6Q1/2P1q3/PP4PP/3R3K b - - 3 34,e3e1,2,632
S685I,3r4/6k1/2R3p1/N1n2pN1/5P2/4rBPp/7P/6K1 b - - 3 42,e3e1,2,1638
sSMQr,3q1r1k/R4pp1/5n1p/1p3B2/1b6/1P2PN1Q/1B3PPP/6K1 b - - 4 28,d8d1,2,567
ywPDL,7r/Qbk1b1p1/p6p/6q1/B1p5/8/PPP2PPP/3R2K1 w - - 5 24,d1d7,2,1330
wIe2y,2k1rr2/pp6/4Pq2/PP1bQ1p1/3N3p/2P4P/5PP1/R3R1K1 b - - 0 32,f6f2,2,1189
uf9SM,6k1/R1pR2pp/8/2r5/8/8/1r3PPK/8 w - - 0 25,a7a8,2,1154
5gqCw,5k2/1p2rppp/8/8/8/6P1/1r3P1P/2R1R1K1 w - - 0 25,c1c8,2,1092
FZPp9,5Q2/p1kr4/3rp1B1/8/8/P1P5/5PPP/1R4K1 b - - 6 34,d6d1,2,1237
58ruQ,r4rk1/pp3p2/2pp2n1/3Np1PR/4P3/3P4/PPP2K2/8 w - - 0 29,d5f6,2,1152
wGZvA,4rk2/b4p1p/2p2Pp1/2Pb4/3P2PP/P7/3B3K/4R3 w - - 3 39,d2h6,2,1290
dBpCw,2rq2kr/1p4p1/p4bn1/3p2N1/3Pn1Q1/2P5/PP3PPP/R1B3K1 w - - 0 21,g4e6,2,1141
g48nk,2r1k2r/8/4p1Nb/q2p3p/3P3P/1pP5/1P2Q3/1K1RR3 w k - 4 28,e2e6,2,1201
LcF9S,4r3/pp5R/6k1/3p1N2/5PP1/P7/1PP2q2/2K4R b - - 4 33,e8e1,2,1189
kfRiP,3r4/1Q3p1k/p4qp1/1pp4p/8/5B2/P1P3PP/3R3K b - - 4 34,d8d1,2,1163
Btd4J,3r3k/6p1/7p/R7/4P3/5N2/5PPP/6K1 b - - 0 29,d8d1,2,580
KwhTP,6k1/3p1p2/6p1/p6p/3B2rP/8/7K/1R6 w - - 2 39,b1b8,2,555
yoXOy,8/p3kpp1/q7/4P3/4p3/3nP2P/3QKPPB/3R4 b - - 12 38,d3f4,2,1701
jwnam,8/p5pp/1p6/3pN1k1/3Bn2n/7P/r5P1/5RK1 w - - 12 35,d4e3,2,1733
O2gvy,3r2k1/p4pp1/7p/8/8/2R1QP2/Pr4RP/6K1 b - - 0 32,d8d1,2,992
nMflh,4r1k1/p1Q2pp1/2p4p/3p3b/1P1qR3/PB6/2P2PPP/R5K1 b - - 0 24,d4a1,2,1440
e5qTs,7k/1qpR2rp/6P1/1pB5/1P2p3/3b4/P5PP/6K1 w - - 0 31,d7d8,2,1617
43STt,2b1r1k1/ppN1b1pp/2n5/8/3P4/5p2/PPP2PPP/R3KB1R b KQ - 2 14,e7b4,2,1083
Lu0ZC,4rk2/5ppp/p7/2N5/2b5/2b2P1N/1r4PP/3RR2K w - - 0 26,c5d7,2,1346
GiCUw,2k4r/p1p2ppp/4p3/2B5/N1P3n1/7q/PP2BP1N/R2R2K1 b - - 0 17,h3h2,2,1437
gtMRT,7k/p5pp/2p1r3/3p4/3P4/6K1/P4PP1/1R6 w - - 0 27,b1b8,2,486
aPVN6,8/1p4rk/8/4Qp1p/2P2P1K/1P5P/7r/5R2 b - - 2 41,g7g4,2,996
xlatG,r1r3k1/pR3ppp/8/4p3/R2B4/P4B2/5PPP/6K1 b - - 0 25,c8c1,2,515
cNzOj,3r1r2/4R2p/6p1/5n1k/8/7P/PP3qPK/R1Q5 w - - 5 36,e7h7,2,833
BVkOo,8/5pk1/6p1/1p1p4/1Q1P2q1/2n5/4BPPK/5R2 b - - 0 40,g4h4,2,1274
kBIaO,r7/p2nb1k1/2p1n3/1p2q2Q/2p5/P5P1/1P3R1P/R5K1 w - - 0 25,f2f7,2,1665
XaJfC,3r2k1/1R2b1pp/4p3/3rP3/P7/4B3/5PPP/R5K1 b - - 4 32,d5d1,2,564
gs979,6rk/p3NQ1p/8/8/8/3r4/Pq3nPP/R4RK1 b - - 1 23,f2h3,2,1346
bnoBk,2r3k1/p5pp/5p2/3RPP2/8/8/P5PP/7K b - - 0 29,c8c1,2,468
snjB2,r5k1/7R/3p1pP1/pK1P1Pp1/2P1B3/1P2q3/P5P1/7R b - - 0 38,e3c5,2,1338
O5QLm,5r1k/6pp/4Q3/qpR1P3/8/1P4P1/PB5P/7K b - - 0 25,a5e1,2,1796
IJ0kB,8/p4p1k/1p4pp/8/8/P7/qPQ2PPP/6K1 b - - 1 33,a2a1,2,744
prGz1,4R3/5pkp/6p1/8/2P1Q3/1P1r1B2/5qPP/3rR2K b - - 4 40,f2f1,2,1768
gxAal,r1b1nr2/3q1p1k/2p1pBp1/p3P3/2pP4/2P2R2/P1P3PP/R5K1 w - - 0 20,f3h3,2,654
Y9zgA,r1b2r1k/pp2N1pp/3p4/2bB1p2/4P3/1R6/P4PPP/3R2K1 w - - 2 20,e7g6,2,1787
jdy7T,r3nrk1/3nbppp/3p2PP/8/5B2/1N1B4/qPPQ4/2KR3R b - - 2 27,a2a1,2,669
VYFfS,2n3k1/3qr3/3p1Rp1/2pPr3/1pP5/pP5P/P1Q3P1/5RK1 w - - 0 30,c2g6,2,1624
m5WQv,2b3k1/6p1/8/1p1qP1Np/7P/P4PP1/1P5K/2R5 w - - 0 40,c1c8,2,624
dRodI,rn2kb1r/pb3ppp/4p3/1p1pP1q1/2pP1n2/2P2P1P/PP1NNKPB/R2Q1B1R b kq - 6 11,f4d3,2,1129
PIDyv,5b2/pR3pp1/B3pkpq/2p1p3/3n4/2NP4/P1r2P2/3QK3 w - - 0 29,c3e4,2,1259
JYeLo,5rk1/5pp1/2N1p3/3p4/3PnP2/p3PK2/1R6/r7 w - - 0 36,c6e7,2,966
UUOPC,r1b2kn1/bpp5/p2p4/3N1p2/2Pn3r/6P1/PP4B1/R1BQR1K1 b - - 0 18,d4e2,2,1982
ZrRJx,r1b2rk1/1pqp1pbp/p3p1p1/2P1n3/1PP3n1/P1N1PN1P/1B2BPP1/R2Q1RK1 b - - 0 12,e5f3,2,1056
xEpY1,r3r1k1/pp1R1p1p/2p3pP/8/8/8/PPP3P1/1K2QB1R b - - 0 22,e8e1,2,438
eYrXB,5Q2/8/2p5/1p6/3PN3/1kP5/p6r/K7 b - - 0 51,h2h1,2,809
zwqJ3,2b2rk1/1p3pqN/1r2p1n1/3p4/Pb1p4/7Q/2P2PP1/RNB2K1R w - - 0 22,h7f6,2,1393
8v2qd,3n1r2/ppp2P1p/3b1R2/5R2/3P3k/2P4P/P1r3P1/6K1 w - - 1 27,f6h6,2,1378
nfCnZ,r5k1/pb1p1ppp/5q2/2p5/8/1P3P2/P1P1Q1PP/1N2RK2 w - - 0 21,e2e8,2,522
FuoDn,8/7k/3p2p1/2p4p/1pP5/1PnQKb1P/2B3P1/q7 w - - 0 36,d3g6,2,908
Ku3ds,7Q/pr1pkp2/b1p1p3/6q1/3N4/2P2P2/P1P4P/K2R4 w - - 7 23,d4c6,2,1205
c6rBV,8/1r2bB1k/4p2r/3p1p2/2pPbP2/p1P1P1R1/P4KP1/7R w - - 13 37,f7g8,2,1556
9qY37,r2q1r2/p2nb1pp/4k3/1Ppn4/3pP3/1Q4P1/PP3P1P/R1B2RK1 w - - 0 17,b3d5,2,1301
zSsKX,7k/pp4p1/4p3/3pP1p1/5p1P/3B1Q1K/P7/4b1q1 w - - 0 36,f3h5,2,1684
klz1A,5r2/p4qk1/1p2P2p/2p3p1/2b5/B2Q2R1/P5PP/5RK1 b - - 0 33,f7f1,2,1285
VFCqz,k2q4/1p2bp2/p5pp/8/2QpB1P1/1P3P2/1PP1K3/8 w - - 0 32,c4a6,2,1314
Xct6L,1r6/8/1p1p4/pR2p2p/P1Pk1p1P/1P3P2/4K3/8 w - - 1 34,e2d2,2,1910
5gxUX,5k2/1p1b3p/5q2/1p1Q3K/2p5/2P5/PP6/R7 b - - 2 41,f6g6,2,1249
hJxlr,8/2q5/7p/7P/1P1Q2P1/1K6/8/1k6 b - - 6 56,c7c2,2,1098
GjJsI,7b/5Q2/r1k3N1/q1n1PpP1/1B3P2/1P1p2N1/pK6/3R4 b - - 0 40,a2a1q,2,1500
xyrF7,r1b2rk1/5p1p/p1N3p1/1pbPp3/4PqP1/3B4/PR4P1/1R1NQ2K b - - 0 30,f4h6,2,1376
ETNEw,2r2r1k/2PPR2p/5q2/3Q2p1/2B2p2/1P3R1K/P5PP/8 b - - 0 35,f6h6,2,1097
wIPD8,1kr2r2/2q4p/p2p1Pp1/1p1Pp3/3RNn1P/5P2/PP3Q2/K4RB1 b - - 0 30,c7c1,2,608
9hEWL,rq3r1k/3n1p1p/3pp3/1b2b3/4P3/2NR3Q/PPP4P/2K3R1 w - - 0 22,h3h7,2,1317
H4AMG,1rr5/4kpQ1/4P3/3R1p2/7b/Pn4pP/1P4P1/1K6 b - - 0 37,c8c1,2,850
oxryp,3N2k1/1q3p1p/p4p2/1p5r/8/P3PP2/1P3P1P/1Q1R1RK1 b - - 0 25,h5g5,2,1230
IBqJc,rnb1q1k1/ppp2ppp/8/3P4/2B3n1/3P1P1P/PPP5/RN1Q2KR b - - 0 13,e8e3,2,1101
FCoKU,6k1/5p2/p1p2Bp1/1p2b1Pr/1P6/8/P5K1/3R4 w - - 0 35,d1d8,2,885
kj557,7R/r5pp/1p5k/p1p2P2/2Pp2PP/6K1/4r3/8 w - - 5 48,g4g5,2,939
9H2aZ,1b1Q4/1k3pp1/p1q4p/1p6/1B1p4/3P3P/PP3PP1/6K1 b - - 0 27,c6c1,2,753
Hi9aL,8/bR5p/7k/1pP1ppp1/1P6/3R2PK/r6P/8 b - - 1 41,g5g4,2,1149
PsyrH,r1b2r1k/p2n3p/2p3pN/1p2p1Q1/2pqP3/2NP3P/PPP3P1/5R1K w - - 0 25,f1f8,2,1405
x43ow,6k1/2r1Kp2/4b2Q/4P3/7p/8/8/8 w - - 4 56,e7f6,2,1401
mweQO,8/kp4Q1/p2b4/2p3P1/5P2/1P6/P5BK/3q4 b - - 0 34,d6f4,2,1283
ycrRL,6k1/5ppp/1Rr5/8/5r2/8/6PP/6K1 w - - 0 32,b6b8,2,656
U1uig,2K5/R1N5/P1k5/8/8/8/5r2/8 b - - 0 65,f2f8,2,1083
LeYRw,5rk1/p1p2ppp/1b6/8/8/1P3PN1/Pq3P1P/1Q1R2K1 b - - 6 28,b2f2,2,1130
FSnxr,r1br1b2/2q2Qp1/p3p3/1k6/2R5/1P2P2P/Pp3PP1/3R2K1 w - - 14 35,a2a4,2,1980
wkDNc,5k2/1p3p2/p3B3/7P/4Q3/4b1q1/PPP2p2/5R1K b - - 2 33,g3g1,2,1424
yYLRn,1k5r/p3RR1p/8/8/8/8/r4PPP/6K1 b - - 1 25,a2a1,2,499
J2PI4,5R2/r4p1k/Pr1p1P1p/4p1p1/8/7P/5P2/5BK1 w - - 0 41,f1d3,2,960
AcKRt,r2q3r/ppp1kB1p/3b1p2/4N1B1/4P3/2N3P1/PPP3P1/R2b3K w - - 0 15,c3d5,2,1759
4V7Wd,r7/1pp1r2k/p2q1pRp/1b1P4/3Q4/5P2/P4P1P/2K3R1 w - - 0 25,g6h6,2,1706
uKQi9,6k1/p3rrp1/1p1R3p/8/2Q5/8/1P4PP/7K b - - 0 32,e7e1,2,533
C8oEd,3r3k/p1R3R1/7p/4nN2/7P/1P6/r5P1/6K1 b - - 1 34,e5f3,2,1895
sA5Ms,6k1/3r1ppp/8/8/6b1/4P3/5PP1/2R3K1 w - - 0 31,c1c8,2,892
afIfm,2b2rk1/1pp1qppp/2n5/2b1P2r/2B1N3/P7/1B2Q1PN/R4R1K b - - 0 18,h5h2,2,1529
L7G2p,6k1/6p1/p1p3Kp/2r2p2/3rbP2/PR5R/8/8 w - - 2 40,b3b8,2,848
vLf4T,r5k1/pbq2pp1/2p4p/3p4/6n1/2NB2b1/PPP1QPPP/4R1K1 w - - 0 19,e2e8,2,864
4H3pk,3R1qk1/Q5pp/1p3r2/4p3/4P3/P7/1P3rPP/3R2K1 b - - 1 21,f2f1,2,818
qP6qE,4r2k/pp5p/3p4/6RQ/3qp3/1P5P/1P4PK/5r2 w - - 1 33,h5e8,2,785
BQawo,2Qq2k1/5ppp/p4p2/1p1rb3/2p5/2P1R2P/P4PP1/3R2K1 w - - 2 26,c8d8,2,840
P8C4k,4r1k1/p2n1ppp/1p2q3/2p2B2/7P/2QP2P1/PPP5/1K2R3 b - - 0 24,e6e1,2,732
NhhWe,r1b2r1k/pp2NBpp/2p5/8/5R2/3n4/P5PP/R5K1 w - - 2 21,e7g6,2,1175
gxxbt,7q/3Q1R2/pk1p2p1/1pp5/4P3/1P1Pb3/2P3PP/7K b - - 3 32,h8a1,2,1040
63RsK,2r1k2r/1pq2p2/p4n1p/5Pp1/1b2N1P1/3R1Q2/PPP4P/1K3B1R b k - 0 19,c7c2,2,889
pxQeh,r1br2k1/pp1nbp1n/2p1p2Q/6N1/8/6N1/PP1q1PPP/R4RK1 w - - 0 20,h6h7,2,930
bYj8A,6k1/6p1/p3pnP1/1p6/3R4/r2P4/7P/6K1 w - - 0 32,d4d8,2,647
UQ9S2,rn1qr1k1/pp3p1p/2p3p1/3p1QN1/3P4/1P2P1bP/PBP3P1/R1K2B1n w - - 0 17,f5f7,2,930
iGMQQ,1Q3bkr/2Np1p1p/1p1P2p1/2n3q1/3Bb3/2P5/PP3PPP/K2R1B1R b - - 8 24,c5b3,2,973
JbzJ6,7r/p5k1/1n2pN2/3P2p1/1P1P2Pq/PQ2P2r/6B1/R4RK1 b - - 0 29,h3h1,2,1749
FPIEI,2r3k1/2P2ppp/4p3/1pb2q2/5P2/3Q2P1/P6P/3RRK2 b - - 0 32,f5h3,2,1510
brzPJ,2k1rb1r/3p1Np1/p6p/1p1n4/1q1P4/8/PP1Q1PPP/R1B1R1K1 b - - 0 19,e8e1,2,999
t4cv2,r2q1bkr/pppb2p1/2n2p1p/7Q/8/3B4/PPP2PPP/R1B1K2R w KQ - 2 11,h5d5,2,2029
fX5MU,1n2k3/Qbq2p1p/4p3/1pp5/2p4N/6P1/PPPP4/RNB2RK1 b - - 0 15,c7g3,2,798
rN9i1,B2q1b1r/5ppp/p4k2/1p6/4Q3/8/PPP2PPP/RNB3K1 b - - 0 15,d8d1,2,569
3YiNz,5r1k/p5p1/1p3rq1/8/3Pp2p/P1P1B2b/3Q1RPP/3B1RK1 b - - 3 30,g6g2,2,1813
JIbQI,3r2k1/7p/4p1p1/1Rp2p2/2r5/R1P1K3/P4PPP/8 b - - 0 33,c4e4,2,1171
7ly7i,5rk1/5ppp/4pq2/8/2Q5/1PP5/r5PP/3RR1K1 b - - 1 27,f6f2,2,917
kAQeT,QN2r3/6k1/6pp/1r6/8/2n3P1/3p1PP1/R4RK1 b - - 0 35,c3e2,2,1640
S9cA7,3Nqr2/ppp3pk/1b2Pn1B/7n/2B3b1/2N5/PPPQ2PP/4RR1K b - - 0 18,h5g3,2,1766
7kLti,1r1r3k/1pQq3p/p5pP/5p2/2B1p3/1Pp5/P1R2P1P/6K1 w - - 4 37,c7e5,2,1226
n8SP0,4Rr1k/p1q3p1/1p1b2Qp/n5p1/3PB3/5N1P/P4PP1/6K1 b - - 7 26,c7c1,2,810
pwIqJ,R7/6pk/8/5KP1/8/8/p7/r7 w - - 0 41,g5g6,2,1147
awL3Z,5r1k/6rp/p4p1R/1p2P2Q/4Bp2/P6P/1PP2qPK/8 w - - 3 28,h6h7,2,803
2eu0p,4R3/Nb3p1k/8/4B1p1/6P1/5n1p/PP3P2/5Kn1 b - - 1 35,b7a6,2,1639
LPnBB,r5k1/1q2bppp/3P4/p1p5/4Qn2/2P4P/PrB3PN/R4K2 w - - 2 27,e4h7,2,1806
1tsef,8/7R/1p6/8/2R4P/6k1/r7/6K1 b - - 0 45,a2a1,2,964
SFRro,r4r1k/pRR4p/4Bnp1/3p4/Pp2pbPN/8/P5KP/8 w - - 0 37,c7h7,2,1822
8eW06,1k3n2/ppp5/8/4p2q/3pP2p/P2P3N/1PP3PP/5RKN w - - 0 29,f1f8,2,489
GJPNu,8/8/P7/5ppk/1P5p/2R2P1K/4r3/8 b - - 0 45,g5g4,2,1107
KEjcU,4r1k1/Q5p1/6Pp/2p5/8/5p2/PPP2qP1/5B1K w - - 0 30,a7f7,2,1328
WZmBb,3r3r/p1Q3pp/3bk3/5p2/2P1N2q/P1BnP2P/1P4BP/R4K1n w - - 4 22,e4g5,2,2084
VToQW,6k1/8/R2p2p1/1Q1Pp3/1P2p2K/1B4P1/3q4/8 b - - 0 44,d2h6,2,1867
GCL7P,6rk/p1p2p1p/2b5/8/4NP1P/3P3K/PP3Pr1/R1B2R2 b - - 2 26,c6d7,2,1469
9WBly,2r2rk1/p3bppp/8/qQ1R2P1/4pP2/4P2P/PPP5/1K4NR b - - 0 18,a5e1,2,1007
bp0Eb,6k1/p4ppp/1p3n2/8/2r2P2/8/P4PPP/3R2K1 w - - 0 27,d1d8,2,631
Ff1gK,2Q5/5ppk/2Bp4/2p5/P2q4/2n5/5PPP/1R3K2 b - - 0 34,d4d3,2,1666
C1qcT,rnb1k2r/pp1p1p1p/1q2pBp1/2b5/4P3/2N2N2/PPP2PPP/R2QKB1R b KQkq - 0 7,c5f2,2,1074
YZzHi,r1bk1b1r/3pnBpp/p2P1n2/1q1N4/1p3B2/5N2/PP3PPP/R3K2R w KQ - 0 16,d6e7,2,1405
u2LsP,r5rk/2q1b1pn/p2p1BQ1/5b2/4P3/5P1P/PpP5/1K4RR w - - 0 26,f6g7,2,1604
v2QZd,r5k1/5pb1/2p2q1B/pp1n4/3P2p1/2PQ1bP1/PP3K2/1B2R3 w - - 11 30,d3h7,2,1659
