puzzle_id,fen,key_moves,mate_in,rating
sp001484,7Q/8/2B3kp/4p3/4P3/2P1Kp1P/5P2/q2b3q b - - 0 38,a1c3,1,0
sp000853,5K2/7q/8/2N5/1r6/8/8/5k2 b - - 30 103,b4b8,1,0
sp000115,3Q4/1B5p/1p2kn2/5p2/3P4/R4N1P/1P3PPK/5R2 w - - 1 27,f3g5,1,0
sp003188,8/2bB4/8/8/3kqq2/2p2p2/8/3K4 b - - 13 59,f4d2 e4e2 e4b1 c3c2,1,0
sp001058,3k3r/4b3/2BpQ2p/5P2/2K1np2/p1P2P1P/P2B4/7R w - - 5 32,e6d7,1,0
sp001411,1Q6/4K3/2p3k1/4R1Pp/5P2/2q2P2/8/2b3r1 w - - 0 44,b8g8,1,0
sp003290,8/R7/2Bk1p2/3P1K2/8/1N6/8/8 w - - 9 57,a7d7,1,0
sp000461,4k2r/RpQ5/5r1p/4p1p1/3pP1n1/5N2/1P1N1PP1/4K2R w Kk - 0 23,a7a8,1,0
sp001860,1Q4Q1/3K4/3q1k1p/5p1P/5P2/2n2P2/8/7r w - - 1 50,b8d6,1,0
sp000766,Q6R/8/5pk1/5p2/3p1K2/2P5/2b5/8 w - - 0 41,a8g8,1,0
sp000582,3Rq2k/1p4p1/pN4B1/P4PK1/8/1NP3P1/1PQ5/r2r4 w - - 11 46,d8e8,1,0
sp000954,6r1/1p3p2/pnp2P2/4k3/6R1/1P2K2P/6r1/5q2 b - - 3 31,b6d5 f1e2,1,0
sp002478,R7/3R4/1p2P3/1P5p/7P/4k2K/3q4/6r1 b - - 31 76,d2g2,1,0
sp000101,3R4/8/2Np2P1/3P1P2/p1kPK3/P5Q1/8/R7 w - - 7 41,g3d3,1,0
sp001512,rnQqkb1r/1pp2pp1/p4B1p/4p3/4P3/P1PP4/3N1PPP/R3KB1R w KQkq - 3 13,c8d8,1,0
sp002885,7R/3B4/1n3bk1/4p1p1/4K1P1/8/3q4/r5r1 b - - 11 49,d2e2,1,0
sp000030,7R/2b2B2/2k3P1/1p6/8/2P3p1/3p2P1/6K1 b - - 0 43,d2d1q d2d1r,1,0
sp000505,2k1r2r/P1p5/2Pp2P1/3P4/1p3b1p/4pK1P/2B5/4R3 w - - 0 36,a7a8q a7a8r,1,0
sp000839,1Q1N4/2p2B2/2Nk2P1/K4B2/5b2/4p3/8/6r1 w - - 12 74,b8b4,1,0
sp002969,2k5/1p4R1/2p5/p7/P4p2/Kn6/2q3P1/6q1 b - - 1 43,g1c5 g1c1 g1a1,1,0
sp003011,Q7/8/1N1k1K2/3B4/8/2P3bR/8/r7 w - - 11 61,a8c6,1,0
sp000587,1R1B1N2/r7/2P4p/1b1k1p2/5P1P/2p3p1/8/4K3 b - - 6 38,a7a1,1,0
sp003090,4R3/5p2/1Nq2Ppr/K7/2b2k1P/8/8/8 b - - 12 55,c6b5,1,0
sp002603,8/7k/p1p4p/1p3p1P/1P3b2/2K2P2/P7/3qr3 b - - 0 37,f4e5,1,0
sp001499,R7/4P3/1pp1kP1p/4B3/5K2/3P1B2/3N2q1/n7 w - - 2 36,e7e8q,1,0
sp000945,8/3P4/5PP1/2p2K2/1p1k4/rQ2b3/3r4/8 w - - 15 59,d7d8q d7d8r,1,0
sp000041,3B4/8/2B2PK1/1P6/6k1/2R5/7Q/5q2 w - - 5 53,h2g3,1,0
sp000729,6R1/8/5N2/2p2p2/2Kp4/2nP4/1q6/5kr1 b - - 7 79,b2b5 b2b4,1,0
sp001425,7r/K4p2/P4P2/8/8/5p2/3r4/1q5k b - - 0 89,d2d7 b1b8,1,0
sp001415,r6Q/8/3b3p/4pP2/8/P2K1P2/1k6/R6R w - - 0 30,h1b1,1,0
sp000121,rnbqkb1Q/1ppp4/p4npB/8/3Pp3/2P2p2/PP3PPP/RN2KB1R w KQq - 0 9,h8f8,1,0
sp003033,2B2r2/5pp1/3p1nkp/3pp3/4P3/rPP4P/5qP1/2KR3R b - - 0 21,a3a1,1,0
sp002654,r4r2/1p5k/p1np1bpp/2p5/4KP1P/PNPP1P2/1P6/R2b3q b - - 1 23,h1f3,1,0
sp000289,2Q5/2b5/5Q2/P7/4p1p1/2K2n2/5k2/1q4r1 b - - 0 56,g1c1,1,0
sp001444,7R/8/8/p4p2/Pp1k3p/2n2K1P/8/bq6 b - - 3 47,b1f1,1,0
sp000322,6K1/8/7q/8/5k2/2q1p3/8/8 b - - 7 77,h6g7 c3g7 c3c4 c3b3,1,0
sp001035,4B1B1/5QP1/1q1k1K2/3P4/8/8/8/8 w - - 1 49,f7e7,1,0
sp001330,3r4/1p3p2/p1p2n2/5k2/P1P4P/3P2KR/6P1/2b2r2 b - - 2 31,c1f4,1,0
sp002035,2Q5/5R1p/1pP4r/4b1k1/P7/1NP4P/1P6/2K4R w - - 1 33,c8g4,1,0
sp000124,r7/1p3ppk/p1pp4/8/2PK4/P2P2PP/1P4Q1/4q1R1 b - - 0 26,e1e5,1,0
sp001709,3Q1R2/1k6/1Np5/8/8/8/3n4/2qbKBr1 w - - 9 49,f8f7 d8b8,1,0
sp001766,1Q6/5k2/2Q5/6K1/5PPp/4p2P/8/B7 w - - 1 50,b8e8 c6e8 c6d7 c6f6,1,0
sp001830,r3k2r/2p3bp/p1Pp4/5p2/2n4q/P2K1N2/1P3pP1/R1BQ1B1R b kq - 3 20,h4e4,1,0
sp000126,K7/8/4Q3/8/1Q3b2/8/6p1/2kr2r1 w - - 9 69,e6c6 e6c4,1,0
sp000640,N6r/8/7p/1p6/2p2k2/7P/6PK/2q1b3 b - - 1 37,e1g3,1,0
sp002981,K1Q3Q1/8/8/8/5P2/4p3/8/7k w - - 9 81,c8h3,1,0
sp000407,2r5/7k/p6p/P3p3/2P5/2p4P/K7/1r1q3R b - - 0 35,d1b3 b1a1,1,0
sp003235,4Q3/K2Q2P1/1N3p1k/3q1P2/5P1p/8/8/2r5 w - - 15 67,e8h8 e8g6,1,0
sp001703,8/8/2p3p1/6P1/2p2k2/2q5/6K1/3r4 b - - 1 56,c3g3,1,0
sp002797,3r3r/5B2/1npb1K1k/4p1N1/P3P3/2P5/8/n4R2 w - - 1 32,f1h1,1,0
sp000345,r3k2r/1pp2p1p/p4B2/8/3P1P2/R6P/1PQN2q1/4Kb1R b Kkq - 0 17,g2e2,1,0
sp001729,r3k2r/5pp1/p1p2n1p/3q4/2P2P2/P3K1P1/1P5P/3b4 b kq - 0 21,f6g4,1,0
sp002319,8/8/4P3/1P4k1/2Bq4/1n1p1K1P/3r4/8 b - - 3 49,d4f4,1,0
sp001745,8/8/6p1/6P1/2p2k1K/2p5/8/rq6 b - - 37 88,b1h1,1,0
sp000597,1r6/2qnk3/p4p2/3p1P2/P4p2/2bP4/2K1B3/1r6 b - - 0 30,b8b2 c3a5 c3e1,1,0
sp000465,7r/5k2/p4p2/P4P2/7p/1bp4P/1p1p4/1Kbn3B b - - 1 42,c3c2,1,0
sp001251,2r2Q2/1p5k/p6p/2p1PP2/8/R1P2N1P/2Q2PB1/4KR2 w - - 0 24,f5f6,1,0
sp002078,2Q1R3/1K1n4/5pP1/3k1p2/5P2/2P4p/8/8 w - - 0 43,c8c6,1,0
sp001721,8/4B3/p1k5/Q5Q1/2p5/2K5/8/5b2 w - - 3 38,g5d5,1,0
sp002146,7r/8/p2P3p/P3kp2/4p2R/4K3/8/7q b - - 0 37,h1e1,1,0
sp002742,6R1/8/2k1p2r/4p1K1/4P2P/8/q3Bq2/1q6 b - - 26 59,f2h4 f2f4,1,0
sp002570,2k1B3/1p6/p1p4p/8/1P2qp2/P1P4P/3K1b2/R3r2R b - - 0 30,e4e2,1,0
sp003250,KQ2Q3/8/1q2Qp1k/5P2/5P1p/8/8/2r5 w - - 11 77,e8h8 e8g6,1,0
sp000941,1Q4R1/6p1/5bP1/K1k1p3/4P3/1P1P4/8/8 w - - 1 45,b8b6,1,0
sp002807,rnb1k2r/1p3ppp/p1p5/4P1Q1/8/N5PP/PPP2P2/2KR3q w kq - 0 14,g5d8,1,0
sp002343,3N3r/3n4/5p1p/4kP2/p3Pp2/p1KP3P/6B1/R6R w - - 0 30,d8f7,1,0
sp003060,2k5/pp4Q1/1n6/4PP2/2p2p2/R1P2P2/6B1/3K3R w - - 0 26,h1h8,1,0
sp002131,3B4/PQ1R4/3P1b2/2p1kp2/2P5/4K3/8/7r w - - 1 37,b7d5,1,0
sp003131,8/3n4/2p2p2/1bP2p2/5pk1/r5p1/1b1K4/q6r b - - 15 45,h1h2 a1d1 a1c1,1,0
sp001047,2Bk4/ppp3p1/4r3/5P1p/Q3P1n1/1N3N2/6P1/R3R1K1 w - - 1 27,a4d7,1,0
sp001992,5r2/2b5/6kp/5p2/5p2/1bPK4/8/q7 b - - 1 37,a1d1,1,0
sp000164,5K2/7r/8/8/5N2/2p5/8/rk1n4 b - - 49 102,a1a8,1,0
sp000183,4k2r/1pp1b1pp/5P2/8/2P5/P3QN1P/5PP1/1rR1K2R w Kk - 1 20,e3e7,1,0
sp000309,5K2/7q/8/5p2/5k2/8/6r1/8 b - - 17 89,g2g8,1,0
sp002589,5r2/p4p1k/2p2n1p/1p6/5b1P/2P2q2/PP3P2/1K6 b - - 0 28,f3d1,1,0
sp001461,8/8/1B1p4/8/1PP2kp1/6p1/4q3/2K2N1r b - - 4 42,h1f1,1,0
sp001866,4K3/r7/8/8/1p2pp2/2n3k1/8/7r b - - 43 61,h1h8,1,0
sp002960,Q5R1/8/8/5K2/2p5/2P5/6r1/4b2k w - - 0 45,a8g2,1,0
sp001522,R7/8/1k1K1B2/2p2p2/8/2Q4P/8/4r3 w - - 3 39,c3b3 c3b2,1,0
sp001821,1R4R1/5B2/1p6/2p2p2/2P5/k1K2pp1/5P2/8 w - - 1 34,b8a8,1,0
sp001606,r3k2r/8/p1p5/3P2p1/N4n1b/P7/1P4PK/R2b1R2 b kq - 0 24,h4f2,1,0
sp000157,6R1/6P1/3p1NP1/5B2/p1qk1P2/2p5/2K5/q3r3 b - - 0 40,c4b3 c4e2 c4a2 e1e2 e1c1 a1b2 a1a2 a1d1 a1c1 a1b1,1,0
sp000775,8/p1p2QpP/2p3P1/P1k1p3/2P5/2K3P1/3N1bB1/7r w - - 1 34,f7f8 f7e7 d2e4,1,0
sp002838,Q7/4Q3/2p5/5n2/1p3b2/3k1p1P/5K2/2r4q b - - 0 49,f4g3 h1g2 h1f1 c1f1,1,0
sp000498,B7/8/p7/P2n1p2/7p/1bp4P/1p6/1Kbn2k1 b - - 11 63,c3c2,1,0
sp001204,5R2/8/2p5/8/K4p2/2q5/6k1/4q3 b - - 9 61,c3b4 e1e4 e1d1 e1a1,1,0
sp001588,3R4/8/p7/P4p2/5k2/6q1/3p4/2bb3K b - - 5 60,d1f3,1,0
sp000521,K4Q2/8/5P1P/5B2/8/6b1/5k2/5q2 b - - 2 75,f1a6,1,0
sp001214,8/8/8/1b3p1p/R4PpP/1Nb1k1K1/8/q6r b - - 3 54,a1g1,1,0
sp002548,B7/8/1n1P1p2/5P2/4K3/8/6k1/1rbq1r2 b - - 3 47,f1f4 f1e1 b1b4,1,0
sp002864,7K/8/8/8/1p6/1bk5/3q4/8 b - - 6 62,d2h6,1,0
sp001384,7R/8/5pP1/2p2P2/5K2/5p2/3n4/qk4r1 b - - 1 47,a1e5 a1d4,1,0
sp002590,6Q1/6b1/p2p1p2/p3pP2/k3P2P/P1P5/1P6/1K5R w - - 0 31,g8c4,1,0
sp002517,8/5p2/1p1k1P2/1P5p/5P1P/2qB1Kp1/6P1/8 b - - 7 41,c3d3,1,0
sp003092,1K5Q/3P2P1/3P1k2/p4p2/P4p2/1N3Pp1/8/6r1 w - - 1 47,g7g8q,1,0
sp003036,2B2r2/5pp1/3p1nkp/4p3/3pP1P1/rPP4P/5q2/2KR3R b - - 0 22,a3a1,1,0
sp000247,r2QR3/1p6/p1k3p1/2p5/P4p2/1PP3p1/1K6/5n2 w - - 0 35,e8e6,1,0
sp000455,1Q6/3k4/2Nbp3/4P3/5pP1/P1K5/2Q3B1/8 w - - 1 37,b8d8,1,0
sp002009,2kr2R1/1pp2Bp1/p3N3/4p1N1/1K2P1n1/2PP1n2/6q1/4R3 w - - 0 28,g8d8,1,0
sp001571,5Q2/8/8/6k1/5b2/2p1r1p1/3qn3/1K6 b - - 0 59,d2b2,1,0
sp000799,7N/p1p2Qp1/P1Nk2P1/1K2pBP1/2P5/8/5b2/r7 w - - 5 46,f7f8 f7e7 f7d7 f7e6 f7d5,1,0
sp001420,1Q3K2/8/2p3k1/4R1Pq/5P1p/5P2/8/2b3r1 w - - 6 49,b8b1,1,0
sp003057,rn5R/3b4/2pp4/p3pr2/5p2/PNP2Bk1/RPK2b2/4q1N1 w - - 6 33,h8h3,1,0
sp002250,5Q1Q/3n4/2p4R/5p2/1P4k1/2P1K1p1/8/1q6 w - - 1 41,h8g8 h8g7 f8g8 f8g7 h6g6,1,0
sp000432,6K1/2b5/2p5/5n2/5p2/2q1k3/8/7r b - - 11 74,c3g7,1,0
sp001327,r2Q4/1p3p2/p1p2n2/6k1/P1P5/3P2KP/6PR/2b2r2 b - - 8 29,c1f4,1,0
sp002581,4R3/3Q4/1n3q1k/3B1P1p/2P2P1P/8/2K5/q7 b - - 3 46,f6c3,1,0
sp000544,8/3P4/4k1K1/p7/P6P/8/4n3/Q2R4 w - - 0 62,a1f6,1,0
sp002529,1Q3R2/8/5N2/2N2k2/5P1K/8/8/r5q1 b - - 0 48,g1h2,1,0
sp002451,5R2/4R3/1p2P1P1/1P5p/7P/4k2K/3q4/6r1 b - - 4 50,d2g2,1,0
sp000133,Q7/8/5k2/5p1p/2n2b1P/2PK1p2/4r3/6b1 b - - 3 40,c4e5 c4b2,1,0
sp000083,3rkb1r/1p3ppp/p4n2/4N3/4P1b1/PNP1q3/4B1PP/R3K2R b KQk - 0 16,e3e2,1,0
sp002693,8/pk4p1/1n3p2/3rbBp1/6n1/1KP2PP1/2Q5/r7 b - - 0 29,d5b5,1,0
sp001929,r3k2r/1pp1bppp/p7/4P3/8/5P1q/PPPN2bP/R2R2K1 b kq - 0 14,e7c5,1,0
sp003189,8/2b5/8/1B2q3/3k1q2/2p2p2/8/3K4 b - - 15 60,f4d2,1,0
sp000193,4k2r/4bp2/3p1n1p/4p3/5P2/P1P4P/1PQ3pK/R1R1q3 b k - 2 21,g2g1q,1,0
sp001880,rn2k2r/1p3pb1/pQp2B1p/8/2PpP3/P4P2/1P2b1PP/RN2KB1R w KQkq - 1 14,b6d8,1,0
sp001584,r2q1r2/2pn1p2/p4np1/3Pp2k/p3P1pP/P1P1Q1R1/1P4P1/2K2b1R w - - 2 24,e3g5,1,0
sp001910,8/8/5P1K/2N2p2/2P5/8/4k1r1/1q6 b - - 15 64,b1h1,1,0
sp002506,7R/8/8/5p1p/5k1P/5qpK/8/3br3 b - - 0 57,f3h1 f3f1 e1h1,1,0
sp000145,1k6/4Q3/p1p3P1/N1p5/P7/1KP4P/8/4r2b w - - 3 33,e7b7,1,0
sp001685,R7/2b5/2p3P1/8/5k2/2P4p/p2r4/q4bK1 b - - 3 50,f1a6 f1b5 f1c4 f1d3,1,0
sp001445,r2B1k2/1p4p1/p2p4/8/8/PPP3p1/4q3/2KN3r b - - 0 26,h1d1,1,0
sp000621,r4n1R/1p6/p7/2pk1p2/5Pp1/2n1ppP1/4p3/4K3 b - - 7 32,f3f2,1,0
sp000335,2Q4r/1p1nk1p1/5nPB/5p2/4p3/1qP2b1P/1b1K1P2/7r b - - 1 23,b2c1,1,0
sp003279,Q7/8/2p5/8/1pPp4/3npk2/5q2/K7 b - - 4 49,f2b2,1,0
sp002015,6B1/3Q1QP1/3nP3/3N4/8/1k6/p7/KB5q b - - 1 61,h1b1 a2b1q a2b1r,1,0
sp000578,7R/8/p4b2/P2Pkp2/4p3/1N2Kpp1/4n3/8 b - - 5 48,f6g5,1,0
sp002730,6R1/8/2k1p2r/4p1K1/4P2P/2q5/4Bq2/1q6 b - - 16 54,f2h4 f2f4,1,0
sp001972,3B4/1p1BQ3/1N5p/1p6/p7/P1Pk1p2/1K3P2/7R w - - 3 29,e7e3 h1d1,1,0
sp000148,1k6/4Q3/p1p3r1/N1p5/P6P/2PK4/8/7b w - - 0 36,e7b7,1,0
sp000228,6R1/8/8/4pp2/4k3/2b2p2/3prP2/1K6 b - - 25 57,d2d1q d2d1r,1,0
sp001369,8/2bN4/2p5/1Pr5/P3P3/2pK4/5q2/7k b - - 0 55,f2d2,1,0
sp001176,R4Q2/2q5/2p1k3/4p2p/1P2P3/1N4PP/7K/5q2 w - - 2 32,b3c5,1,0
sp000979,R3R3/1K1k4/P7/P1P2P2/8/8/2B5/3r2b1 w - - 11 47,a8d8 c2a4,1,0
sp000522,B3kb1r/p2nq1pp/3p4/5P2/6b1/2P2p2/PP1NQPPP/R3K2R b KQk - 1 15,e7e2,1,0
sp002809,7K/8/2p5/8/8/1bn1q1k1/8/1r6 b - - 29 83,e3h6,1,0
sp000671,2R5/6p1/4P3/1p1qk1p1/6P1/1np1K1P1/4p3/8 b - - 11 42,e2e1q,1,0
sp003253,1K2Q3/3Q4/5p1k/5P2/5P1p/8/8/2r5 w - - 3 81,e8h8 e8g6,1,0
sp001572,8/8/8/2Q5/5bk1/2p1r1p1/3qn3/1K6 b - - 2 60,d2b2,1,0
sp001574,6B1/3B2P1/1q6/8/1pP2k1K/8/8/1r3b2 b - - 4 45,b6h6,1,0
sp001672,7R/3Nk1P1/5p2/5P2/4KP2/1Qp2p2/8/8 w - - 5 47,b3e6,1,0
sp001241,R3R3/5k2/8/4QB2/2p2P1p/2P4P/7K/8 w - - 9 45,e8f8 e8e7 a8a7 e5e7,1,0
sp001074,2KB1RR1/3P4/2Qb1N2/8/5k2/8/8/8 w - - 29 106,c6e4,1,0
sp003241,K2QQ1Q1/8/5p1k/2q2P2/5P1p/8/8/2r5 w - - 1 72,g8h8 g8g6 e8g6 d8f6,1,0
sp000269,5RK1/p2R4/P7/1b3P2/8/7p/1Q1p4/3k4 w - - 3 59,b2d2,1,0
sp003145,4k2K/4B3/8/5n2/8/7p/3r2q1/8 b - - 1 56,g2g7,1,0
sp001043,QQ6/8/3p1k2/3R1P2/2P1pbK1/5N2/2B3P1/1q6 w - - 0 41,b8f8,1,0
sp002336,7R/8/2N1PP1K/3P4/8/8/4k3/1q4r1 b - - 1 49,b1g6,1,0
sp002077,6k1/4b1p1/6Pp/1P2p3/2PpP2P/2p5/7r/rB2K3 b - - 0 39,a1b1,1,0
sp002955,3Q4/8/8/5Kbk/2p5/n5p1/6P1/7r w - - 5 68,d8g5,1,0
sp000746,8/8/p7/4rpp1/6n1/Kpk3P1/8/4r3 b - - 1 50,e5a5 e1a1,1,0
sp002988,QR6/2k5/1N3p2/3B1Q2/4Kb2/2P5/6r1/5n2 w - - 3 44,f5d7 f5f4,1,0
sp002692,3BQ3/1p1n4/2N4k/2P2P1p/p1K2p2/P6P/2B5/6r1 w - - 0 38,e8h8,1,0
sp000084,7Q/8/3p3K/3P1p1P/8/5p2/5P2/qk4r1 b - - 0 54,a1h8,1,0
sp000957,R3R3/1B6/PK1k4/5p2/P1P2b2/5p2/5P2/6b1 w - - 0 37,a8d8,1,0
sp002402,5K2/7r/2P5/2N5/p7/P7/3r4/6k1 b - - 15 89,d2d8,1,0
sp002920,2B5/8/1n3p2/5p1P/4r3/2kp1pK1/4q3/8 b - - 2 56,e2g2,1,0
sp003055,R5R1/1Q2N1R1/6B1/5K2/8/8/7Q/3k4 w - - 7 128,a8a1 b7h1 b7b1,1,0
sp001976,B2r3R/3kb1p1/p2p1p2/5Kp1/N5P1/P7/1PQ5/R7 w - - 3 24,a4b6 c2c6,1,0
sp001712,8/8/2p3p1/6P1/5k1K/r1p5/8/3q4 b - - 7 64,d1h5 d1g4 d1h1,1,0
sp002452,3B4/3B4/5K2/7k/2p5/2P3Q1/8/8 w - - 1 65,g3g5 g3h3 g3h2,1,0
sp002194,3K4/4P3/1n3b2/8/5kp1/3B2p1/6P1/4q3 b - - 0 99,e1e7,1,0
sp001187,1r6/6bk/2p2p1p/2p2P1P/5pBR/K1Pp1P2/8/4r3 b - - 1 39,e1a1,1,0
sp000845,K2N4/1Qp2B2/2Nk2P1/5B2/5b2/4p3/8/3r4 w - - 24 80,b7b4,1,0
sp001747,8/8/6p1/r5P1/2p2k1K/2p5/8/1q6 b - - 41 90,b1h1,1,0
sp000313,K2Q4/3N4/7P/5p2/3pp1k1/5pp1/6P1/7R w - - 0 45,d8h4 h1h4,1,0
sp002459,8/3QK1R1/8/7p/7P/2p5/8/1r5k w - - 5 93,d7h3,1,0
sp002122,r2Bk2r/ppQ3p1/1n6/5p2/P6P/1PP2p2/1K2b3/4r2R w kq - 0 27,c7e7,1,0
sp000372,r3kr2/1pQ5/3P1p1p/p4K2/8/1bB5/1P6/8 w q - 0 38,c7e7,1,0
sp003137,1B2k2q/8/8/6K1/5P1p/4n2P/3r4/8 b - - 3 48,d2g2,1,0
sp000138,Q7/8/1n6/4kp1p/5b1P/2PK1p2/4r3/6b1 b - - 7 42,e2d2,1,0
sp002058,k7/2QK4/1p6/1P6/1P3p2/6b1/2Bp4/6br w - - 7 50,c2e4,1,0
sp002171,R7/8/4kb2/4p3/p2pP3/P2K1p2/5q2/6b1 b - - 21 65,f2e2,1,0
sp001566,8/8/5r1k/6p1/5bP1/2p1r3/3qn3/1K6 b - - 11 55,d2b2,1,0
sp002069,r1k5/ppB1Qp2/2b4p/8/5P2/P1P1p2P/1P1N4/2KR4 w - - 1 22,e7d8,1,0
sp001521,8/N3P3/5B1p/5K1k/8/3p4/2n5/7B w - - 15 68,h1f3 e7e8q e7e8b,1,0
sp001888,1Q6/6b1/8/3BpP2/4K3/k5p1/6P1/8 w - - 2 41,b8b3,1,0
sp002688,3BQ3/1p1n4/1r5k/2P2P1p/p2K1p2/P4N1P/2B5/3R2R1 w - - 1 34,e8h8,1,0
sp000610,1R1K4/5Q2/2N3P1/5P2/8/8/7R/5k2 w - - 38 85,b8b1,1,0
sp000659,7K/8/2p2Pq1/8/7P/8/3rk1r1/7r b - - 1 65,g6g8 g6h6 g6h5 d2d8 h1h4,1,0
sp001355,4k3/1r1n2p1/1p3p2/3P2p1/4PpP1/2n4r/5K1P/7q b - - 0 26,h3f3 h3h2,1,0
sp002836,8/8/P1p2Q2/4b3/1p2k3/4np1P/5K2/2r4q b - - 1 46,e3d1 h1h2 h1g2 h1g1 h1f1 h1e1 c1c2 c1f1,1,0
sp000063,5Nk1/3Q2P1/5P2/8/8/2P5/8/r1b1K3 w - - 3 38,d7e6 d7d5,1,0
sp001231,2k5/1pp1Pp2/8/7p/4P3/2PB1N1P/2Q2P1K/5R2 w - - 0 28,e7e8q,1,0
sp002930,8/8/3k1p2/1P3B2/2n1Kp2/3Nb3/8/1q5R b - - 7 48,c4d2 b1h1,1,0
sp002975,BR6/2k5/2pb1p2/P4Q2/6K1/2N2pn1/2P5/7r w - - 4 34,b8c8 f5c8,1,0
sp000922,3k4/1p6/pN1K1PB1/8/2p5/4Q3/8/r5r1 w - - 6 52,e3e8 e3e7,1,0
sp002762,6Q1/5B2/4K3/3Q4/1p1b4/7k/8/6q1 w - - 4 61,d5h5,1,0
sp003091,Q7/8/2B2pk1/1P3p2/3N1P2/1P3K1R/8/7R w - - 1 40,a8g8,1,0
sp002116,Q2B3r/P5b1/8/R1pPkp2/2P5/4K3/6b1/7q w - - 0 30,a8b8,1,0
sp002847,8/8/P6p/1R1P1p1P/2P2pk1/6p1/5bK1/1r6 b - - 2 39,b1g1 f4f3,1,0
sp000272,5RK1/p2R4/P7/5P2/8/2Q4p/3p4/3k1b2 w - - 5 60,c3d2,1,0
sp003082,8/5p2/1p3P1p/1k3B2/R2K1P2/2P2P2/2r5/4r3 w - - 2 42,f5d7,1,0
sp001206,2R5/8/2p5/8/2K2p2/8/8/3qq2k b - - 15 64,d1d5,1,0
sp002388,8/8/1nP2r1P/4Kpk1/8/1qP2p2/8/q7 b - - 0 40,b3d5 b3c3 a1c3,1,0
sp001553,R7/2bn2P1/1p6/2p2p2/5k2/1Pn1pp2/4b2r/4K1R1 b - - 1 38,f3f2,1,0
sp000639,r3R2R/8/8/1Pp2P2/2k2P2/2qn1p2/8/1K6 b - - 1 39,a8a1 c3b3 c3b2 c3c1,1,0
sp002469,2Q5/K7/1n6/1P2kP2/3q1b2/2p5/2Br4/8 w - - 3 54,c8e6,1,0
sp001053,8/8/8/8/3pp3/1p1k4/r7/2Kb1q2 b - - 3 47,d1h5 d1g4 d1f3 d1e2 d1c2,1,0
sp002794,8/1k6/n1p4p/P7/1pK3p1/2P2b2/5P2/3r4 b - - 0 33,f3d5,1,0
sp002151,1QQ5/3R4/3Pk3/2p2p2/2P2K1B/8/8/6r1 w - - 5 49,c8e8 d7h7 d7g7 d7e7 d7b7 d7a7,1,0
sp000146,1k6/4Q3/p1p3P1/N1p5/P1K5/2P4P/8/3r3b w - - 5 34,e7b7,1,0
sp001319,7r/3K4/8/2P1k3/4pp2/6p1/8/1q6 b - - 1 51,b1b7,1,0
sp001304,RQ6/8/1nN2k2/2p2P2/5PB1/2P5/5K2/1q1b4 w - - 5 39,b8f8,1,0
sp001394,6R1/8/1n3pP1/5P2/5q2/2p5/4K3/1k3rr1 b - - 17 63,f4e4 f4f3 f4d2,1,0
sp000040,BQ1Bk2K/R7/2P5/3n4/5P2/7p/8/8 w - - 15 53,d8f6 d8b6 d8g5 d8a5 d8h4,1,0
sp003139,8/3n4/2p2p2/2P2p2/5pk1/1b4p1/rb2K3/q6r b - - 21 48,a1d1,1,0
sp002498,1Q5b/3KN3/5k2/5P2/5P1p/3p3P/8/3n4 w - - 0 41,b8f8,1,0
sp002224,8/P7/1p2kbp1/4p1p1/4K1P1/2P5/5q2/1n5r b - - 0 39,f2e2,1,0
sp000828,7r/8/8/1P2k1q1/5p2/2p4P/7K/3b1R1B b - - 1 43,g5g3,1,0
sp002745,B3Q1B1/8/5k2/3P1P2/1p3P1p/1N5P/1K6/R6R w - - 7 43,e8f8 e8f7 e8e5,1,0
sp002602,Q6R/3nk1p1/1p1r1p2/2pP4/R1P3p1/5pP1/1P3P2/4K3 w - - 0 24,a8e8,1,0
sp002043,R1B3k1/4R3/2p4p/5P2/P4b1P/2P3p1/1p4P1/1K1b4 w - - 0 36,c8e6,1,0
sp002042,R1B3k1/4R3/2p4p/5P2/5b1P/PpP3p1/6P1/1K1b4 w - - 0 35,c8e6,1,0
sp001321,2k5/1p1n1p2/p1p2n1b/4P3/P4p2/1Pq5/2Q1p1P1/2K5 b - - 0 30,e2e1q e2e1r,1,0
sp002833,8/8/2p2Q2/1p2b3/P3kp2/4n2P/4K3/2Rr3q b - - 0 43,h1f3 h1h2 h1g2 h1f1 h1e1,1,0
sp002030,2Q5/2p2R1p/1p4kr/3Pb3/8/PNP4P/1P6/2K4R w - - 1 31,c8f5,1,0
sp002135,r2B3Q/1p6/pP5P/1b3p2/4k3/1PP2p2/1K6/4r2R w - - 1 33,h8d4,1,0
sp001734,1Q6/8/2K5/N2P4/6p1/6P1/7R/1q3k2 w - - 1 44,b8b1,1,0
sp002785,8/8/2Q5/5k2/2B2P2/6K1/8/3q4 w - - 2 49,c6e6,1,0
sp002615,r2B4/6p1/6Pk/5K2/p5R1/P1p1p3/1P6/3r1n2 w - - 0 38,g4h4,1,0
sp001663,1Q1R2K1/R7/8/2k2P2/5P2/2P5/8/3q4 w - - 2 65,a7c7,1,0
sp002310,6Q1/2p3b1/P1P2p2/5pk1/2PN3p/5K2/3r4/7r b - - 1 39,h1h3,1,0
sp000608,1r6/3n4/p1q2p2/4kP2/P2p1p2/3P4/3K4/br6 b - - 1 35,b8b2 c6g2,1,0
